"YY","GEAR_CODE","FLAG_CODE","FLEET_CODE","SP_CODE","SP_NAME","SP_MT"
"1983","G","JP",,"ALB","ALBACORE","6884"
"1983","G","JP",,"BET","BIGEYE TUNA","87"
"1983","G","JP",,"SKJ","SKIPJACK TUNA","4427"
"1983","G","JP",,"YFT","YELLOWFIN TUNA","43"
"1983","G","JP",,"PBF","PACIFIC BLUEFIN TUNA","807"
"1983","G","JP",,"MLS","STRIPED MARLIN","1867"
"1983","G","JP",,"SWO","SWORDFISH","1033"
"1984","G","JP",,"ALB","ALBACORE","10569"
"1984","G","JP",,"BET","BIGEYE TUNA","84"
"1984","G","JP",,"SKJ","SKIPJACK TUNA","5823"
"1984","G","JP",,"YFT","YELLOWFIN TUNA","105"
"1984","G","JP",,"PBF","PACIFIC BLUEFIN TUNA","532"
"1984","G","JP",,"MLS","STRIPED MARLIN","2333"
"1984","G","JP",,"SWO","SWORDFISH","1053"
"1985","G","JP",,"ALB","ALBACORE","13132"
"1985","G","JP",,"BET","BIGEYE TUNA","117"
"1985","G","JP",,"SKJ","SKIPJACK TUNA","2366"
"1985","G","JP",,"YFT","YELLOWFIN TUNA","51"
"1985","G","JP",,"PBF","PACIFIC BLUEFIN TUNA","728"
"1985","G","JP",,"MLS","STRIPED MARLIN","2363"
"1985","G","JP",,"SWO","SWORDFISH","1133"
"1986","G","JP",,"ALB","ALBACORE","9749"
"1986","G","JP",,"BET","BIGEYE TUNA","150"
"1986","G","JP",,"SKJ","SKIPJACK TUNA","6611"
"1986","G","JP",,"YFT","YELLOWFIN TUNA","55"
"1986","G","JP",,"PBF","PACIFIC BLUEFIN TUNA","316"
"1986","G","JP",,"MLS","STRIPED MARLIN","3584"
"1986","G","JP",,"SWO","SWORDFISH","1264"
"1987","G","JP",,"ALB","ALBACORE","7617"
"1987","G","JP",,"BET","BIGEYE TUNA","83"
"1987","G","JP",,"SKJ","SKIPJACK TUNA","6430"
"1987","G","JP",,"YFT","YELLOWFIN TUNA","43"
"1987","G","JP",,"PBF","PACIFIC BLUEFIN TUNA","258"
"1987","G","JP",,"MLS","STRIPED MARLIN","1888"
"1987","G","JP",,"SWO","SWORDFISH","1051"
"1988","G","JP",,"ALB","ALBACORE","13345"
"1988","G","JP",,"BET","BIGEYE TUNA","89"
"1988","G","JP",,"SKJ","SKIPJACK TUNA","9742"
"1988","G","JP",,"YFT","YELLOWFIN TUNA","84"
"1988","G","JP",,"PBF","PACIFIC BLUEFIN TUNA","371"
"1988","G","JP",,"MLS","STRIPED MARLIN","2211"
"1988","G","JP",,"SWO","SWORDFISH","1234"
"1989","G","JP",,"ALB","ALBACORE","14695"
"1989","G","JP",,"BET","BIGEYE TUNA","240"
"1989","G","JP",,"SKJ","SKIPJACK TUNA","8367"
"1989","G","JP",,"YFT","YELLOWFIN TUNA","136"
"1989","G","JP",,"PBF","PACIFIC BLUEFIN TUNA","173"
"1989","G","JP",,"MLS","STRIPED MARLIN","1664"
"1989","G","JP",,"SWO","SWORDFISH","1596"
"1990","G","JP",,"ALB","ALBACORE","9885"
"1990","G","JP",,"BET","BIGEYE TUNA","61"
"1990","G","JP",,"SKJ","SKIPJACK TUNA","8326"
"1990","G","JP",,"YFT","YELLOWFIN TUNA","49"
"1990","G","JP",,"PBF","PACIFIC BLUEFIN TUNA","256"
"1990","G","JP",,"MLS","STRIPED MARLIN","1926"
"1990","G","JP",,"SWO","SWORDFISH","1026"
"1964","G","JP",,"SKJ","SKIPJACK TUNA","47"
"1964","G","JP",,"PBF","PACIFIC BLUEFIN TUNA","9"
"1964","G","JP",,"MLS","STRIPED MARLIN","2"
"1964","G","JP",,"SWO","SWORDFISH","4"
"1965","G","JP",,"SKJ","SKIPJACK TUNA","35"
"1965","G","JP",,"PBF","PACIFIC BLUEFIN TUNA","52"
"1965","G","JP",,"MLS","STRIPED MARLIN","1"
"1966","G","JP",,"SKJ","SKIPJACK TUNA","29"
"1966","G","JP",,"PBF","PACIFIC BLUEFIN TUNA","42"
"1966","G","JP",,"MLS","STRIPED MARLIN","2"
"1967","G","JP",,"SKJ","SKIPJACK TUNA","20"
"1967","G","JP",,"YFT","YELLOWFIN TUNA","8"
"1967","G","JP",,"PBF","PACIFIC BLUEFIN TUNA","39"
"1967","G","JP",,"MLS","STRIPED MARLIN","3"
"1968","G","JP",,"SKJ","SKIPJACK TUNA","5"
"1968","G","JP",,"YFT","YELLOWFIN TUNA","35"
"1968","G","JP",,"PBF","PACIFIC BLUEFIN TUNA","6"
"1968","G","JP",,"MLS","STRIPED MARLIN","3"
"1969","G","JP",,"SKJ","SKIPJACK TUNA","5"
"1969","G","JP",,"YFT","YELLOWFIN TUNA","4"
"1969","G","JP",,"PBF","PACIFIC BLUEFIN TUNA","32"
"1969","G","JP",,"MLS","STRIPED MARLIN","3"
"1970","G","JP",,"SKJ","SKIPJACK TUNA","25"
"1970","G","JP",,"YFT","YELLOWFIN TUNA","9"
"1970","G","JP",,"PBF","PACIFIC BLUEFIN TUNA","62"
"1970","G","JP",,"MLS","STRIPED MARLIN","3"
"1971","G","JP",,"SKJ","SKIPJACK TUNA","48"
"1971","G","JP",,"YFT","YELLOWFIN TUNA","1"
"1971","G","JP",,"PBF","PACIFIC BLUEFIN TUNA","35"
"1971","G","JP",,"MLS","STRIPED MARLIN","10"
"1971","G","JP",,"SWO","SWORDFISH","1"
"1972","G","JP",,"ALB","ALBACORE","1"
"1972","G","JP",,"SKJ","SKIPJACK TUNA","110"
"1972","G","JP",,"PBF","PACIFIC BLUEFIN TUNA","39"
"1972","G","JP",,"MLS","STRIPED MARLIN","243"
"1972","G","JP",,"SWO","SWORDFISH","55"
"1973","G","JP",,"ALB","ALBACORE","39"
"1973","G","JP",,"BET","BIGEYE TUNA","6"
"1973","G","JP",,"SKJ","SKIPJACK TUNA","436"
"1973","G","JP",,"YFT","YELLOWFIN TUNA","8"
"1973","G","JP",,"PBF","PACIFIC BLUEFIN TUNA","309"
"1973","G","JP",,"MLS","STRIPED MARLIN","3265"
"1973","G","JP",,"SWO","SWORDFISH","720"
"1974","G","JP",,"ALB","ALBACORE","224"
"1974","G","JP",,"BET","BIGEYE TUNA","32"
"1974","G","JP",,"SKJ","SKIPJACK TUNA","294"
"1974","G","JP",,"YFT","YELLOWFIN TUNA","14"
"1974","G","JP",,"PBF","PACIFIC BLUEFIN TUNA","335"
"1974","G","JP",,"MLS","STRIPED MARLIN","3112"
"1974","G","JP",,"SWO","SWORDFISH","1304"
"1975","G","JP",,"ALB","ALBACORE","166"
"1975","G","JP",,"BET","BIGEYE TUNA","123"
"1975","G","JP",,"SKJ","SKIPJACK TUNA","448"
"1975","G","JP",,"YFT","YELLOWFIN TUNA","12"
"1975","G","JP",,"PBF","PACIFIC BLUEFIN TUNA","676"
"1975","G","JP",,"MLS","STRIPED MARLIN","6534"
"1975","G","JP",,"SWO","SWORDFISH","2672"
"1976","G","JP",,"ALB","ALBACORE","1070"
"1976","G","JP",,"BET","BIGEYE TUNA","160"
"1976","G","JP",,"SKJ","SKIPJACK TUNA","817"
"1976","G","JP",,"YFT","YELLOWFIN TUNA","51"
"1976","G","JP",,"PBF","PACIFIC BLUEFIN TUNA","1085"
"1976","G","JP",,"MLS","STRIPED MARLIN","3561"
"1976","G","JP",,"SWO","SWORDFISH","3488"
"1977","G","JP",,"ALB","ALBACORE","688"
"1977","G","JP",,"BET","BIGEYE TUNA","39"
"1977","G","JP",,"SKJ","SKIPJACK TUNA","1729"
"1977","G","JP",,"YFT","YELLOWFIN TUNA","16"
"1977","G","JP",,"PBF","PACIFIC BLUEFIN TUNA","884"
"1977","G","JP",,"MLS","STRIPED MARLIN","4424"
"1977","G","JP",,"SWO","SWORDFISH","2344"
"1978","G","JP",,"ALB","ALBACORE","4029"
"1978","G","JP",,"BET","BIGEYE TUNA","238"
"1978","G","JP",,"SKJ","SKIPJACK TUNA","2008"
"1978","G","JP",,"YFT","YELLOWFIN TUNA","95"
"1978","G","JP",,"PBF","PACIFIC BLUEFIN TUNA","2030"
"1978","G","JP",,"MLS","STRIPED MARLIN","5593"
"1978","G","JP",,"SWO","SWORDFISH","2475"
"1979","G","JP",,"ALB","ALBACORE","2856"
"1979","G","JP",,"BET","BIGEYE TUNA","118"
"1979","G","JP",,"SKJ","SKIPJACK TUNA","702"
"1979","G","JP",,"YFT","YELLOWFIN TUNA","47"
"1979","G","JP",,"PBF","PACIFIC BLUEFIN TUNA","1541"
"1979","G","JP",,"MLS","STRIPED MARLIN","2532"
"1979","G","JP",,"SWO","SWORDFISH","983"
"1980","G","JP",,"ALB","ALBACORE","2986"
"1980","G","JP",,"BET","BIGEYE TUNA","46"
"1980","G","JP",,"SKJ","SKIPJACK TUNA","971"
"1980","G","JP",,"YFT","YELLOWFIN TUNA","49"
"1980","G","JP",,"PBF","PACIFIC BLUEFIN TUNA","1479"
"1980","G","JP",,"MLS","STRIPED MARLIN","3467"
"1980","G","JP",,"SWO","SWORDFISH","1746"
"1981","G","JP",,"ALB","ALBACORE","10348"
"1981","G","JP",,"BET","BIGEYE TUNA","110"
"1981","G","JP",,"SKJ","SKIPJACK TUNA","2485"
"1981","G","JP",,"YFT","YELLOWFIN TUNA","182"
"1981","G","JP",,"PBF","PACIFIC BLUEFIN TUNA","2130"
"1981","G","JP",,"MLS","STRIPED MARLIN","3866"
"1981","G","JP",,"SWO","SWORDFISH","1848"
"1982","G","JP",,"ALB","ALBACORE","12511"
"1982","G","JP",,"BET","BIGEYE TUNA","120"
"1982","G","JP",,"SKJ","SKIPJACK TUNA","4230"
"1982","G","JP",,"YFT","YELLOWFIN TUNA","53"
"1982","G","JP",,"PBF","PACIFIC BLUEFIN TUNA","1577"
"1982","G","JP",,"MLS","STRIPED MARLIN","2351"
"1982","G","JP",,"SWO","SWORDFISH","1257"
"1991","G","JP",,"ALB","ALBACORE","1850"
"1991","G","JP",,"BET","BIGEYE TUNA","289"
"1991","G","JP",,"SKJ","SKIPJACK TUNA","10160"
"1991","G","JP",,"YFT","YELLOWFIN TUNA","143"
"1991","G","JP",,"PBF","PACIFIC BLUEFIN TUNA","236"
"1991","G","JP",,"MLS","STRIPED MARLIN","1302"
"1991","G","JP",,"SWO","SWORDFISH","424"
"1992","G","JP",,"ALB","ALBACORE","1786"
"1992","G","JP",,"BET","BIGEYE TUNA","30"
"1992","G","JP",,"SKJ","SKIPJACK TUNA","6602"
"1992","G","JP",,"YFT","YELLOWFIN TUNA","26"
"1992","G","JP",,"PBF","PACIFIC BLUEFIN TUNA","888"
"1992","G","JP",,"MLS","STRIPED MARLIN","1169"
"1992","G","JP",,"SWO","SWORDFISH","840"
"1993","G","JP",,"ALB","ALBACORE","287"
"1993","G","JP",,"BET","BIGEYE TUNA","3"
"1993","G","JP",,"SKJ","SKIPJACK TUNA","817"
"1993","G","JP",,"YFT","YELLOWFIN TUNA","18"
"1993","G","JP",,"PBF","PACIFIC BLUEFIN TUNA","159"
"1993","G","JP",,"MLS","STRIPED MARLIN","828"
"1993","G","JP",,"SWO","SWORDFISH","292"
"1994","G","JP",,"ALB","ALBACORE","263"
"1994","G","JP",,"BET","BIGEYE TUNA","10"
"1994","G","JP",,"SKJ","SKIPJACK TUNA","642"
"1994","G","JP",,"YFT","YELLOWFIN TUNA","9"
"1994","G","JP",,"PBF","PACIFIC BLUEFIN TUNA","126"
"1994","G","JP",,"MLS","STRIPED MARLIN","1443"
"1994","G","JP",,"SWO","SWORDFISH","421"
"1995","G","JP",,"ALB","ALBACORE","281"
"1995","G","JP",,"BET","BIGEYE TUNA","4"
"1995","G","JP",,"SKJ","SKIPJACK TUNA","476"
"1995","G","JP",,"YFT","YELLOWFIN TUNA","7"
"1995","G","JP",,"PBF","PACIFIC BLUEFIN TUNA","110"
"1995","G","JP",,"MLS","STRIPED MARLIN","970"
"1995","G","JP",,"SWO","SWORDFISH","561"
"1996","G","JP",,"ALB","ALBACORE","116"
"1996","G","JP",,"BET","BIGEYE TUNA","4"
"1996","G","JP",,"SKJ","SKIPJACK TUNA","399"
"1996","G","JP",,"YFT","YELLOWFIN TUNA","8"
"1996","G","JP",,"PBF","PACIFIC BLUEFIN TUNA","67"
"1996","G","JP",,"MLS","STRIPED MARLIN","703"
"1996","G","JP",,"SWO","SWORDFISH","428"
"1997","G","JP",,"ALB","ALBACORE","358"
"1997","G","JP",,"BET","BIGEYE TUNA","18"
"1997","G","JP",,"SKJ","SKIPJACK TUNA","490"
"1997","G","JP",,"YFT","YELLOWFIN TUNA","15"
"1997","G","JP",,"PBF","PACIFIC BLUEFIN TUNA","109"
"1997","G","JP",,"MLS","STRIPED MARLIN","813"
"1997","G","JP",,"SWO","SWORDFISH","365"
"1998","G","JP",,"ALB","ALBACORE","206"
"1998","G","JP",,"BET","BIGEYE TUNA","3"
"1998","G","JP",,"SKJ","SKIPJACK TUNA","685"
"1998","G","JP",,"YFT","YELLOWFIN TUNA","28"
"1998","G","JP",,"PBF","PACIFIC BLUEFIN TUNA","91"
"1998","G","JP",,"MLS","STRIPED MARLIN","1091"
"1998","G","JP",,"SWO","SWORDFISH","470"
"1999","G","JP",,"ALB","ALBACORE","284"
"1999","G","JP",,"BET","BIGEYE TUNA","7"
"1999","G","JP",,"SKJ","SKIPJACK TUNA","924"
"1999","G","JP",,"YFT","YELLOWFIN TUNA","24"
"1999","G","JP",,"PBF","PACIFIC BLUEFIN TUNA","59"
"1999","G","JP",,"MLS","STRIPED MARLIN","1125"
"1999","G","JP",,"SWO","SWORDFISH","724"
"2000","G","JP",,"ALB","ALBACORE","67"
"2000","G","JP",,"BET","BIGEYE TUNA","1"
"2000","G","JP",,"SKJ","SKIPJACK TUNA","2"
"2000","G","JP",,"YFT","YELLOWFIN TUNA","9"
"2000","G","JP",,"PBF","PACIFIC BLUEFIN TUNA","51"
"2000","G","JP",,"MLS","STRIPED MARLIN","1062"
"2000","G","JP",,"SWO","SWORDFISH","808"
"2001","G","JP",,"ALB","ALBACORE","116"
"2001","G","JP",,"BET","BIGEYE TUNA","3"
"2001","G","JP",,"SKJ","SKIPJACK TUNA","794"
"2001","G","JP",,"YFT","YELLOWFIN TUNA","20"
"2001","G","JP",,"PBF","PACIFIC BLUEFIN TUNA","100"
"2001","G","JP",,"MLS","STRIPED MARLIN","1077"
"2001","G","JP",,"SWO","SWORDFISH","732"
"2002","G","JP",,"ALB","ALBACORE","331"
"2002","G","JP",,"BET","BIGEYE TUNA","12"
"2002","G","JP",,"SKJ","SKIPJACK TUNA","484"
"2002","G","JP",,"YFT","YELLOWFIN TUNA","32"
"2002","G","JP",,"PBF","PACIFIC BLUEFIN TUNA","212"
"2002","G","JP",,"MLS","STRIPED MARLIN","1262"
"2002","G","JP",,"SWO","SWORDFISH","1154"
"2003","G","JP",,"ALB","ALBACORE","126"
"2003","G","JP",,"BET","BIGEYE TUNA","11"
"2003","G","JP",,"SKJ","SKIPJACK TUNA","696"
"2003","G","JP",,"YFT","YELLOWFIN TUNA","21"
"2003","G","JP",,"PBF","PACIFIC BLUEFIN TUNA","43"
"2003","G","JP",,"MLS","STRIPED MARLIN","1025"
"2003","G","JP",,"SWO","SWORDFISH","1130"
"2004","G","JP",,"ALB","ALBACORE","61"
"2004","G","JP",,"BET","BIGEYE TUNA","5"
"2004","G","JP",,"SKJ","SKIPJACK TUNA","721"
"2004","G","JP",,"YFT","YELLOWFIN TUNA","10"
"2004","G","JP",,"PBF","PACIFIC BLUEFIN TUNA","93"
"2004","G","JP",,"MLS","STRIPED MARLIN","1339"
"2004","G","JP",,"SWO","SWORDFISH","1062"
"2005","G","JP",,"ALB","ALBACORE","154"
"2005","G","JP",,"BET","BIGEYE TUNA","6"
"2005","G","JP",,"SKJ","SKIPJACK TUNA","707"
"2005","G","JP",,"YFT","YELLOWFIN TUNA","13"
"2005","G","JP",,"PBF","PACIFIC BLUEFIN TUNA","135"
"2005","G","JP",,"MLS","STRIPED MARLIN","1214"
"2005","G","JP",,"SWO","SWORDFISH","956"
"2006","G","JP",,"ALB","ALBACORE","221"
"2006","G","JP",,"BET","BIGEYE TUNA","11"
"2006","G","JP",,"SKJ","SKIPJACK TUNA","311"
"2006","G","JP",,"YFT","YELLOWFIN TUNA","13"
"2006","G","JP",,"PBF","PACIFIC BLUEFIN TUNA","313"
"2006","G","JP",,"MLS","STRIPED MARLIN","1190"
"2006","G","JP",,"SWO","SWORDFISH","796"
"2007","G","JP",,"ALB","ALBACORE","226"
"2007","G","JP",,"BET","BIGEYE TUNA","3"
"2007","G","JP",,"SKJ","SKIPJACK TUNA","480"
"2007","G","JP",,"YFT","YELLOWFIN TUNA","16"
"2007","G","JP",,"PBF","PACIFIC BLUEFIN TUNA","144"
"2007","G","JP",,"MLS","STRIPED MARLIN","970"
"2007","G","JP",,"SWO","SWORDFISH","829"
"2008","G","JP",,"ALB","ALBACORE","1531"
"2008","G","JP",,"BET","BIGEYE TUNA","13"
"2008","G","JP",,"SKJ","SKIPJACK TUNA","332"
"2008","G","JP",,"YFT","YELLOWFIN TUNA","23"
"2008","G","JP",,"PBF","PACIFIC BLUEFIN TUNA","276"
"2008","G","JP",,"MLS","STRIPED MARLIN","1302"
"2008","G","JP",,"SWO","SWORDFISH","648"
"2009","G","JP",,"ALB","ALBACORE","149"
"2009","G","JP",,"BET","BIGEYE TUNA","7"
"2009","G","JP",,"SKJ","SKIPJACK TUNA","324"
"2009","G","JP",,"YFT","YELLOWFIN TUNA","12"
"2009","G","JP",,"PBF","PACIFIC BLUEFIN TUNA","103"
"2009","G","JP",,"MLS","STRIPED MARLIN","821"
"2009","G","JP",,"SWO","SWORDFISH","682"
"2010","G","JP",,"ALB","ALBACORE","24"
"2010","G","JP",,"BET","BIGEYE TUNA","2"
"2010","G","JP",,"SKJ","SKIPJACK TUNA","315"
"2010","G","JP",,"YFT","YELLOWFIN TUNA","22"
"2010","G","JP",,"MLS","STRIPED MARLIN","899"
"2010","G","JP",,"SWO","SWORDFISH","483"
"2011","G","JP",,"ALB","ALBACORE","12"
"2011","G","JP",,"BET","BIGEYE TUNA","1"
"2011","G","JP",,"SKJ","SKIPJACK TUNA","111"
"2011","G","JP",,"YFT","YELLOWFIN TUNA","6"
"2011","G","JP",,"MLS","STRIPED MARLIN","333"
"2011","G","JP",,"SWO","SWORDFISH","189"
"2012","G","JP",,"ALB","ALBACORE","26"
"2012","G","JP",,"BET","BIGEYE TUNA","2"
"2012","G","JP",,"SKJ","SKIPJACK TUNA","95"
"2012","G","JP",,"YFT","YELLOWFIN TUNA","6"
"2012","G","JP",,"MLS","STRIPED MARLIN","582"
"2012","G","JP",,"SWO","SWORDFISH","300"
"2013","G","JP",,"ALB","ALBACORE","14"
"2013","G","JP",,"BET","BIGEYE TUNA","1"
"2013","G","JP",,"SKJ","SKIPJACK TUNA","112"
"2013","G","JP",,"YFT","YELLOWFIN TUNA","8"
"2013","G","JP",,"MLS","STRIPED MARLIN","336"
"2013","G","JP",,"SWO","SWORDFISH","209"
"2014","G","JP",,"ALB","ALBACORE","11"
"2014","G","JP",,"SKJ","SKIPJACK TUNA","119"
"2014","G","JP",,"YFT","YELLOWFIN TUNA","8"
"2014","G","JP",,"MLS","STRIPED MARLIN","173"
"2014","G","JP",,"SWO","SWORDFISH","269"
"2015","G","JP",,"ALB","ALBACORE","138"
"2015","G","JP",,"BET","BIGEYE TUNA","4"
"2015","G","JP",,"SKJ","SKIPJACK TUNA","119"
"2015","G","JP",,"YFT","YELLOWFIN TUNA","12"
"2015","G","JP",,"MLS","STRIPED MARLIN","287"
"2015","G","JP",,"SWO","SWORDFISH","277"
"2016","G","JP",,"ALB","ALBACORE","19"
"2016","G","JP",,"BET","BIGEYE TUNA","4"
"2016","G","JP",,"SKJ","SKIPJACK TUNA","119"
"2016","G","JP",,"YFT","YELLOWFIN TUNA","12"
"2016","G","JP",,"MLS","STRIPED MARLIN","308"
"2016","G","JP",,"SWO","SWORDFISH","303"
"2017","G","JP",,"ALB","ALBACORE","40"
"2017","G","JP",,"BET","BIGEYE TUNA","1"
"2017","G","JP",,"SKJ","SKIPJACK TUNA","61"
"2017","G","JP",,"YFT","YELLOWFIN TUNA","7"
"2017","G","JP",,"MLS","STRIPED MARLIN","241"
"2017","G","JP",,"SWO","SWORDFISH","291"
"2018","G","JP",,"ALB","ALBACORE","35"
"2018","G","JP",,"BET","BIGEYE TUNA","1"
"2018","G","JP",,"SKJ","SKIPJACK TUNA","91"
"2018","G","JP",,"YFT","YELLOWFIN TUNA","6"
"2018","G","JP",,"MLS","STRIPED MARLIN","278"
"2018","G","JP",,"SWO","SWORDFISH","230"
"2019","G","JP",,"ALB","ALBACORE","9"
"2019","G","JP",,"BET","BIGEYE TUNA","1"
"2019","G","JP",,"SKJ","SKIPJACK TUNA","96"
"2019","G","JP",,"YFT","YELLOWFIN TUNA","4"
"2019","G","JP",,"MLS","STRIPED MARLIN","241"
"2019","G","JP",,"SWO","SWORDFISH","242"
"2020","G","JP",,"ALB","ALBACORE","7"
"2020","G","JP",,"SKJ","SKIPJACK TUNA","70"
"2020","G","JP",,"YFT","YELLOWFIN TUNA","13"
"2020","G","JP",,"MLS","STRIPED MARLIN","155"
"2020","G","JP",,"SWO","SWORDFISH","290"
"2021","G","JP",,"ALB","ALBACORE","3"
"2021","G","JP",,"SKJ","SKIPJACK TUNA","144"
"2021","G","JP",,"YFT","YELLOWFIN TUNA","7"
"2021","G","JP",,"MLS","STRIPED MARLIN","95"
"2021","G","JP",,"SWO","SWORDFISH","301"
"2023","G","JP",,"ALB","ALBACORE","3"
"2023","G","JP",,"SKJ","SKIPJACK TUNA","144"
"2023","G","JP",,"YFT","YELLOWFIN TUNA","7"
"2023","G","JP",,"MLS","STRIPED MARLIN","95"
"2023","G","JP",,"SWO","SWORDFISH","301"
"2022","G","JP",,"ALB","ALBACORE","3"
"2022","G","JP",,"SKJ","SKIPJACK TUNA","144"
"2022","G","JP",,"YFT","YELLOWFIN TUNA","7"
"2022","G","JP",,"MLS","STRIPED MARLIN","95"
"2022","G","JP",,"SWO","SWORDFISH","301"
"1989","G","KR",,"ALB","ALBACORE","172"
"1988","G","TW",,"ALB","ALBACORE","1000"
"1989","G","TW",,"ALB","ALBACORE","8520"
"1990","G","TW",,"ALB","ALBACORE","1859"
"1991","G","TW",,"ALB","ALBACORE","1394"
"1992","T","AU",,"ALB","ALBACORE","50"
"1993","T","AU",,"ALB","ALBACORE","35"
"1994","T","AU",,"ALB","ALBACORE","50"
"1994","T","AU",,"PBF","PACIFIC BLUEFIN TUNA","1"
"1998","T","AU",,"ALB","ALBACORE","10"
"2000","T","AU",,"SKJ","SKIPJACK TUNA","1"
"2001","T","AU",,"ALB","ALBACORE","2"
"2001","T","AU",,"SKJ","SKIPJACK TUNA","3"
"2002","T","AU",,"ALB","ALBACORE","2"
"2002","T","AU",,"SKJ","SKIPJACK TUNA","1"
"2003","T","AU",,"ALB","ALBACORE","1"
"2003","T","AU",,"SKJ","SKIPJACK TUNA","2"
"2004","T","AU",,"ALB","ALBACORE","3"
"1989","T","PF",,"ALB","ALBACORE","102"
"1990","T","PF",,"ALB","ALBACORE","299"
"1991","T","PF",,"ALB","ALBACORE","326"
"1992","T","PF",,"ALB","ALBACORE","72"
"1993","T","PF",,"ALB","ALBACORE","45"
"1995","T","PF",,"ALB","ALBACORE","183"
"1996","T","PF",,"ALB","ALBACORE","69"
"1997","T","PF",,"ALB","ALBACORE","24"
"1967","T","NZ",,"ALB","ALBACORE","5"
"1968","T","NZ",,"ALB","ALBACORE","14"
"1970","T","NZ",,"ALB","ALBACORE","50"
"1972","T","NZ",,"ALB","ALBACORE","268"
"1973","T","NZ",,"ALB","ALBACORE","484"
"1974","T","NZ",,"ALB","ALBACORE","898"
"1975","T","NZ",,"ALB","ALBACORE","646"
"1976","T","NZ",,"ALB","ALBACORE","25"
"1977","T","NZ",,"ALB","ALBACORE","621"
"1978","T","NZ",,"ALB","ALBACORE","1686"
"1979","T","NZ",,"ALB","ALBACORE","814"
"1980","T","NZ",,"ALB","ALBACORE","1468"
"1981","T","NZ",,"ALB","ALBACORE","2085"
"1982","T","NZ",,"ALB","ALBACORE","2434"
"1983","T","NZ",,"ALB","ALBACORE","744"
"1984","T","NZ",,"ALB","ALBACORE","2773"
"1985","T","NZ",,"ALB","ALBACORE","3253"
"1986","T","NZ",,"ALB","ALBACORE","1911"
"1987","T","NZ",,"ALB","ALBACORE","1256"
"1988","T","NZ",,"ALB","ALBACORE","405"
"1989","T","NZ",,"ALB","ALBACORE","4361"
"1990","T","NZ",,"ALB","ALBACORE","2555"
"1991","T","NZ",,"ALB","ALBACORE","2350"
"1992","T","NZ",,"ALB","ALBACORE","3265"
"1993","T","NZ",,"ALB","ALBACORE","2971"
"1994","T","NZ",,"ALB","ALBACORE","4609"
"1995","T","NZ",,"ALB","ALBACORE","5339"
"1996","T","NZ",,"ALB","ALBACORE","5215"
"1997","T","NZ",,"ALB","ALBACORE","2767"
"1998","T","NZ",,"ALB","ALBACORE","4463"
"1999","T","NZ",,"ALB","ALBACORE","1799"
"2000","T","NZ",,"ALB","ALBACORE","3336"
"2001","T","NZ",,"ALB","ALBACORE","2736"
"2002","T","NZ",,"ALB","ALBACORE","3012"
"2003","T","NZ",,"ALB","ALBACORE","3721"
"2004","T","NZ",,"ALB","ALBACORE","3212"
"2005","T","NZ",,"ALB","ALBACORE","2855"
"2006","T","NZ",,"ALB","ALBACORE","2043"
"2007","T","NZ",,"ALB","ALBACORE","1736"
"2007","T","NZ",,"PBF","PACIFIC BLUEFIN TUNA","1"
"2008","T","NZ",,"ALB","ALBACORE","3352"
"2009","T","NZ",,"ALB","ALBACORE","1794"
"2009","T","NZ",,"SKJ","SKIPJACK TUNA","9"
"2010","T","NZ",,"ALB","ALBACORE","1832"
"2010","T","NZ",,"SKJ","SKIPJACK TUNA","8"
"2010","T","NZ",,"PBF","PACIFIC BLUEFIN TUNA","4"
"2011","T","NZ",,"ALB","ALBACORE","2787"
"2011","T","NZ",,"SKJ","SKIPJACK TUNA","13"
"2011","T","NZ",,"PBF","PACIFIC BLUEFIN TUNA","4"
"2012","T","NZ",,"ALB","ALBACORE","2727"
"2012","T","NZ",,"SKJ","SKIPJACK TUNA","13"
"2012","T","NZ",,"PBF","PACIFIC BLUEFIN TUNA","4"
"2013","T","NZ",,"ALB","ALBACORE","2836"
"2013","T","NZ",,"BET","BIGEYE TUNA","2"
"2013","T","NZ",,"SKJ","SKIPJACK TUNA","6"
"2013","T","NZ",,"PBF","PACIFIC BLUEFIN TUNA","4"
"2014","T","NZ",,"ALB","ALBACORE","1937"
"2014","T","NZ",,"SKJ","SKIPJACK TUNA","14"
"2015","T","NZ",,"ALB","ALBACORE","2425"
"2015","T","NZ",,"SKJ","SKIPJACK TUNA","8"
"2016","T","NZ",,"ALB","ALBACORE","1969"
"2016","T","NZ",,"SKJ","SKIPJACK TUNA","1"
"2016","T","NZ",,"YFT","YELLOWFIN TUNA","2"
"2017","T","NZ",,"ALB","ALBACORE","1953"
"2017","T","NZ",,"SKJ","SKIPJACK TUNA","3"
"2017","T","NZ",,"YFT","YELLOWFIN TUNA","2"
"2018","T","NZ",,"ALB","ALBACORE","2255"
"2018","T","NZ",,"SKJ","SKIPJACK TUNA","18"
"2019","T","NZ",,"ALB","ALBACORE","2635"
"2019","T","NZ",,"SKJ","SKIPJACK TUNA","5"
"2020","T","NZ",,"ALB","ALBACORE","2825"
"2020","T","NZ",,"SKJ","SKIPJACK TUNA","6"
"2020","T","NZ",,"YFT","YELLOWFIN TUNA","1"
"2021","T","NZ",,"ALB","ALBACORE","3383"
"2021","T","NZ",,"SKJ","SKIPJACK TUNA","3"
"2023","T","NZ",,"ALB","ALBACORE","864"
